TIME_STAMP,Lon,Lat,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving RSRP [dBm],LTE KPI PCell Serving RSRQ [dB],LTE KPI PCell Serving RSSI [dBm],LTE KPI PCell SINR [dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL Modulation0,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PDSCH BLER [%],LTE KPI PCell PDSCH Throughput [Mbps],LTE KPI PCell MAC DL Throughput [Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER [%],LTE KPI PDSCH Throughput [Mbps],LTE KPI MAC DL Throughput [Mbps],LTE KPI RLC DL Throughput [Mbps],LTE KPI RLC UL Throughput [Mbps],LTE KPI PDCP DL Throughput [Mbps],LTE KPI PDCP UL Throughput [Mbps],LTE KPI CA Type,LTE KPI Band Combination,LTE KPI PCell SINR(<6dB) [%],LTE KPI PCell SINR(>20dB) [%],Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier Tx Mode,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier PUSCH Reporting Mode,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier Rank Index,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI1 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI2 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI3 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI4 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier WideBand CQI CW0,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier CRI,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier CSI Meas Set Index,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num TB0(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num TB1(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Sum),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Number of Allocated TTIs,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Number of Total TTIs,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Layer Num(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Layer Num(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell MCS Idx0(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell MCS Idx0(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Code Rate Idx0(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Modulation Idx0,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Modulation (Total),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell DL Unallocated RB Share [%],Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell DL RB Share [%],Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell TB Size(Avg) [Bytes],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER [%],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER CRC Pass Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER CRC Fail Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 [%],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 CRC Pass Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 CRC Fail Count
2025-06-06 15:20:23.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-97.31,-7.32,-69.99,26.18,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.03,74.840,74.684,99.52,99.50,1.03,74.840,74.684,0.000,,0.000,,NonCA,Band 28,0.00,96.88,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,1.03,193,2,1.03,193,2,
2025-06-06 15:20:24.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-97.31,-7.32,-69.99,26.32,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.36,74.842,74.484,99.52,99.50,2.36,74.842,74.484,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,97.12,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,2.36,207,5,2.36,207,5,
2025-06-06 15:20:25.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-97.31,-7.32,-69.99,26.09,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.95,74.846,74.700,99.51,99.50,0.95,74.846,74.700,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,95.15,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.95,208,2,0.95,208,2,
2025-06-06 15:20:26.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-98.11,-7.32,-70.79,25.68,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.54,74.840,74.601,99.52,99.50,1.54,74.840,74.601,0.000,,0.000,,NonCA,Band 28,0.00,97.89,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,1.54,192,3,1.54,192,3,
2025-06-06 15:20:27.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-98.31,-7.31,-71.00,25.59,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,4.00,74.845,74.208,99.52,99.50,4.00,74.845,74.208,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94228,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.586,4.00,192,8,4.00,192,8,
2025-06-06 15:20:28.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-98.31,-7.31,-71.00,25.22,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.26,74.841,74.337,99.51,99.50,3.26,74.841,74.337,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,96.19,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103180,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.182,3.26,208,7,3.26,208,7,
2025-06-06 15:20:29.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-98.31,-7.32,-70.99,25.37,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.65,74.845,74.447,99.52,99.50,2.65,74.845,74.447,0.000,,0.000,,NonCA,Band 28,0.00,96.84,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94228,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.586,2.65,184,5,2.65,184,5,
2025-06-06 15:20:30.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-98.31,-7.31,-71.00,25.44,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.70,74.842,74.262,99.52,99.50,3.70,74.842,74.262,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.06,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,3.70,208,8,3.70,208,8,
2025-06-06 15:20:31.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-99.04,-7.32,-71.72,24.78,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.26,74.846,74.345,99.51,99.50,3.26,74.846,74.345,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.08,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,3.26,208,7,3.26,208,7,
2025-06-06 15:20:32.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-99.31,-7.31,-71.99,24.46,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,6.34,74.840,73.805,99.52,99.50,6.34,74.840,73.805,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,96.84,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,6.34,192,13,6.34,192,13,
2025-06-06 15:20:33.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-99.31,-7.32,-71.99,24.33,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.26,74.842,74.345,99.52,99.50,3.26,74.842,74.345,0.000,,0.000,,NonCA,Band 28,0.00,96.19,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105668,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.250,3.26,208,7,3.26,208,7,
2025-06-06 15:20:34.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-99.31,-7.31,-71.99,24.34,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,4.00,74.844,74.219,99.51,99.50,4.00,74.844,74.219,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,94.74,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94028,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.446,4.00,192,8,4.00,192,8,
2025-06-06 15:20:35.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-99.31,-7.32,-71.98,24.25,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,4.15,74.842,74.198,99.52,99.50,4.15,74.842,74.198,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,95.24,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,4.15,208,9,4.15,208,9,
2025-06-06 15:20:36.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-100.03,-7.31,-72.71,23.86,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,4.00,74.844,74.227,99.52,99.50,4.00,74.844,74.227,0.000,,0.000,,NonCA,Band 28,0.00,95.79,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96516,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.512,4.00,192,8,4.00,192,8,
2025-06-06 15:20:37.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-100.31,-7.33,-72.95,23.45,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,4.15,74.846,74.191,99.51,99.50,4.15,74.846,74.191,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,95.15,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,4.15,208,9,4.15,208,9,
2025-06-06 15:20:38.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-100.30,-7.31,-72.97,23.63,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,7.14,74.842,73.686,99.52,99.50,7.14,74.842,73.686,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.08,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,7.14,208,16,7.14,208,16,
2025-06-06 15:20:39.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-100.30,-7.34,-72.95,23.38,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.840,74.761,99.52,99.50,0.52,74.840,74.761,0.000,,0.000,,NonCA,Band 28,0.00,95.83,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.52,192,1,0.52,192,1,
2025-06-06 15:20:40.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-100.29,-7.35,-72.93,23.29,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.48,74.846,74.623,99.51,99.50,1.48,74.846,74.623,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,95.15,,,,,,,,,,,100,99.50,99.50,99.50,0.00,100896,1014,1014,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.769,1.48,200,3,1.48,200,3,
2025-06-06 15:20:41.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-101.55,-7.32,-74.22,24.55,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.53,74.840,74.451,99.52,99.50,2.53,74.840,74.451,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,95.79,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,2.53,193,5,2.53,193,5,
2025-06-06 15:20:42.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-102.06,-7.32,-74.74,25.08,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.82,74.842,74.407,99.52,99.50,2.82,74.842,74.407,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,97.12,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,2.82,207,6,2.82,207,6,
2025-06-06 15:20:43.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-102.06,-7.35,-74.70,24.83,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.04,74.844,74.534,99.51,99.50,2.04,74.844,74.534,0.000,,0.000,,NonCA,Band 28,0.00,96.84,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94028,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.446,2.04,192,4,2.04,192,4,
2025-06-06 15:20:44.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-102.06,-7.33,-74.73,25.10,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.80,74.842,74.407,99.52,99.50,2.80,74.842,74.407,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,96.12,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,2.80,208,6,2.80,208,6,
2025-06-06 15:20:45.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-102.06,-7.34,-74.72,24.90,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,5.88,74.847,73.903,99.52,99.50,5.88,74.847,73.903,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,96.19,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,5.88,208,13,5.88,208,13,
2025-06-06 15:20:46.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-102.77,-7.36,-75.41,24.10,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,4.02,74.839,74.210,99.51,99.50,4.02,74.839,74.210,0.000,,0.000,,NonCA,Band 28,0.00,93.68,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94024,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.881,4.02,191,8,4.02,191,8,
2025-06-06 15:20:47.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-103.06,-7.38,-75.68,23.79,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.24,74.846,74.349,99.52,99.50,3.24,74.846,74.349,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,93.33,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,3.24,209,7,3.24,209,7,
2025-06-06 15:20:48.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-103.06,-7.34,-75.71,23.87,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,5.42,74.840,73.965,99.52,99.50,5.42,74.840,73.965,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,94.74,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,5.42,192,11,5.42,192,11,
2025-06-06 15:20:49.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-103.06,-7.34,-75.72,23.66,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.70,74.846,74.268,99.51,99.50,3.70,74.846,74.268,0.000,,0.000,,NonCA,Band 28,0.00,91.43,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,3.70,208,8,3.70,208,8,
2025-06-06 15:20:50.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-103.06,-7.35,-75.72,23.79,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,5.13,74.840,74.049,99.52,99.50,5.13,74.840,74.049,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,92.47,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,5.13,185,10,5.13,185,10,
2025-06-06 15:20:51.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-103.71,-7.35,-76.37,23.10,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,4.61,74.842,74.125,99.52,99.50,4.61,74.842,74.125,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,90.38,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,4.61,207,10,4.61,207,10,
2025-06-06 15:20:52.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-104.06,-7.35,-76.70,22.82,,,,,,,,1x2,28.00,64QAM,99.50,99.39,99.39,0.00,4.95,74.764,73.971,99.51,99.39,4.95,74.764,73.971,0.000,,0.000,,NonCA,Band 28,0.00,92.71,,,,,,,,,,,100,99.50,99.39,99.39,0.00,93928,944,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.11,99.89,9355.375,4.95,192,10,4.95,192,10,
2025-06-06 15:20:53.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-104.06,-7.36,-76.70,22.81,,,,,,,,1x2,28.00,64QAM,99.50,99.40,99.40,0.00,7.56,74.770,73.549,99.52,99.40,7.56,74.770,73.549,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,92.31,,,,,,,,,,,100,99.50,99.40,99.40,0.00,103280,1038,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.10,99.90,9355.247,7.56,208,17,7.56,208,17,
2025-06-06 15:20:54.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-104.06,-7.38,-76.68,22.93,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,7.69,74.845,73.589,99.52,99.50,7.69,74.845,73.589,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,93.55,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94228,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.586,7.69,192,16,7.69,192,16,
